Time_s_,Eng_Spd_CAN_rpm_,Eng_Torq_CAN_Nm_,Eng_FuelFlow_Direct_cc_s_,Eng_FuelTemp_Direct_C_,Eng_Clnt_Temp_CAN_C_,Eng_Oil_Dipstick_Temp_C_,Batt_Volt_CAN_V_,Batt_Current_CAN_A_,Brake_Press_CAN_kPa_,Pedal_Accel_Pos_CAN___,Vehicle_Speed_CAN_mph_,Trans_Gear_Act_CAN__
20.1,1662.75,74.155,1.44,23.2,84,82.869,109.375,-4.5,5400,17.716,33.523,4
20.2,1674.25,73.662,1.306,23.2,84,82.881,109.5,-4.05,5400,17.716,33.523,4
20.3,1672,72.677,1.306,23.2,84,82.868,109.5,-4.35,5400,17.323,33.523,4
20.4,1668.25,71.692,1.306,23.2,84,82.883,109.5,-4.2,5400,17.323,33.523,4
20.5,1684,69.23,1.306,23.2,84,82.874,109.5,-4.2,5400,16.929,33.523,4
20.6,1682.75,67.26,1.306,23.2,84,82.905,109.375,-4.5,5400,16.535,33.523,4
20.7,1681.5,63.812,1.306,23.2,84,82.905,109.375,-4.2,5400,16.142,34.144,4
20.8,1685.25,60.857,1.306,23.2,84,82.883,109.5,-4.35,5400,15.748,34.144,4
20.9,1687.75,59.38,1.306,23.2,84,82.923,109.375,-4.2,5400,15.354,34.144,4
21,1692.25,56.917,1.306,23.2,84,82.897,109.375,-4.2,5400,15.354,34.144,4
21.1,1688,54.947,1.306,23.2,84,82.905,109.375,-4.35,5400,14.961,34.144,4
21.2,1693,53.962,1.252,23.2,84,82.883,109.5,-3.9,5400,14.961,34.144,4
21.3,1700.25,53.47,1.252,23.2,84,82.91,109.375,-4.05,5400,14.567,34.144,4
21.4,1699.75,53.47,1.252,23.2,84,82.897,109.375,-4.35,5400,14.567,34.144,4
21.5,1694.75,53.47,1.252,23.2,84,82.921,109.375,-4.2,5400,14.567,34.144,4
21.6,1705.75,52.977,1.252,23.2,84,82.881,109.5,-4.2,5400,14.567,34.144,4
21.7,1706.5,52.977,1.252,23.2,83,82.913,109.375,-4.2,5400,14.567,34.144,4
21.8,1707.5,52.977,1.252,23.2,83,82.904,109.375,-3.9,5400,14.567,34.144,4
21.9,1703.75,52.485,1.252,23.2,83,82.918,109.375,-4.2,5400,14.567,34.144,4
22,1711,52.485,1.252,23.2,83,82.893,109.375,-4.35,5400,14.567,34.144,4
22.1,1711.25,52.485,1.252,23.2,83,82.905,109.375,-4.05,5400,14.567,34.765,4
22.2,1712,52.485,0.9,23.2,83,82.893,109.375,-4.05,5400,14.567,34.765,4
22.3,1708.5,51.992,0.9,23.2,83,82.904,109.375,-4.5,5400,14.567,34.765,4
22.4,1715.25,51.992,0.9,23.2,83,82.904,109.375,-4.2,5400,14.567,34.765,4
22.5,1718,51.992,0.9,23.2,83,82.916,109.375,-4.2,5400,14.567,34.765,4
22.6,1721.25,51.992,0.9,23.2,83,82.905,109.375,-4.2,5400,14.567,34.765,4
22.7,1719.75,51.992,0.9,23.2,83,82.913,109.375,-4.5,5400,14.567,34.765,4
22.8,1721.75,51.992,0.9,23.2,83,82.921,109.375,-4.05,5400,14.567,34.765,4
22.9,1725.25,51.992,0.9,23.2,83,82.897,109.375,-4.05,5400,14.567,34.765,4
23,1724.25,51.5,0.9,23.2,83,82.915,109.375,-4.35,5400,14.567,34.765,4
23.1,1722.75,51.5,0.9,23.2,83,82.915,109.375,-4.2,5400,14.567,34.765,4
23.2,1727,51.5,0.928,23.2,83,82.899,109.375,-4.05,5400,14.567,34.765,4
23.3,1734.25,51.5,0.928,23.2,83,82.889,109.375,-4.05,5400,14.567,34.765,4
23.4,1736.25,51.5,0.928,23.2,83,82.897,109.375,-4.2,5400,14.567,34.765,4
23.5,1731.5,50.022,0.928,23.2,83,82.892,109.375,-4.35,5400,14.173,34.765,4
23.6,1734.25,46.082,0.928,23.2,83,82.878,109.25,-4.2,5400,13.78,34.765,4
23.7,1739.75,43.127,0.928,23.2,83,82.896,109.375,-3.9,5400,13.386,34.765,4
23.8,1737.75,42.635,0.928,23.2,83,82.889,109.375,-4.05,5400,13.386,34.765,4
23.9,1732.75,42.635,0.928,23.2,83,82.883,109.375,-4.35,5400,13.386,34.765,4
24,1735.5,42.142,0.928,23.2,83,82.883,109.375,-4.2,5400,13.386,34.765,4
24.1,1743.5,42.142,0.97,23.2,83,82.871,109.25,-4.05,5400,13.386,35.386,4
24.2,1743.75,42.142,0.97,23.2,83,82.883,109.375,-4.2,5400,13.386,34.765,4
24.3,1742.75,41.65,0.97,23.2,83,82.87,109.375,-4.2,5400,13.386,35.386,4
24.4,1744.5,46.575,0.97,23.2,83,82.895,109.25,-4.35,5400,14.173,35.386,4
24.5,1751,47.067,0.97,23.2,83,82.867,109.25,-4.35,5400,14.173,35.386,4
24.6,1753.25,49.037,0.97,23.2,83,82.871,109.375,-4.05,5400,14.567,35.386,4
24.7,1749.5,57.903,0.97,23.2,83,82.876,109.25,-4.05,5400,16.142,35.386,4
24.8,1753,67.26,0.97,23.2,83,82.867,109.25,-4.2,5400,17.323,35.386,4
24.9,1764.5,70.215,0.97,23.2,83,82.865,109.25,-4.2,5400,18.11,35.386,4
25,1760.25,70.707,0.97,23.2,83,82.867,109.25,-4.5,5400,18.11,35.386,4
25.1,1759.75,71.692,1.064,23.2,83,82.859,109.25,-4.35,5400,18.11,35.386,4
25.2,1756.25,72.185,1.064,23.2,83,82.85,109.25,-4.2,5400,18.11,35.386,4
25.3,1763.75,72.185,1.064,23.3,83,82.845,109.25,-4.2,5400,18.11,35.386,4
25.4,1767,72.185,1.064,23.3,83,82.844,109.25,-4.2,5400,18.11,35.386,4
25.5,1772.25,60.857,1.064,23.3,83,82.849,109.375,-4.2,5400,16.535,35.386,4
25.6,1767.75,57.41,1.064,23.3,83,82.841,109.25,-4.2,5400,15.748,35.386,4
25.7,1767.25,56.425,1.064,23.3,83,82.844,109.25,-4.2,5400,15.748,36.006,4
25.8,1775,56.425,1.064,23.3,83,82.849,109.25,-4.35,5400,15.748,36.006,4
25.9,1773,56.917,1.064,23.3,83,82.842,108.875,-9.45,5400,15.748,36.006,4
26,1778,55.44,1.064,23.3,83,82.849,108.625,-12.9,5400,15.748,36.006,4
26.1,1745.25,45.097,1.461,23.3,83,82.845,109,-8.55,5400,13.78,36.006,4
26.2,1633.25,41.65,1.461,23.3,83,82.846,111.125,23.85,5400,12.992,36.006,4
26.3,1470,43.62,1.461,23.3,83,82.844,112.125,36.6,5400,12.992,36.006,4
26.4,1390.75,47.067,1.461,23.3,83,82.849,111.625,28.8,5400,12.598,36.006,4
26.5,1389.75,46.575,1.461,23.3,83,82.839,109.625,-0.45,5400,12.598,36.006,4
26.6,1355,43.62,1.461,23.3,83,82.845,109.125,-7.95,5400,12.205,36.006,5
26.7,1341.75,42.635,1.461,23.3,83,82.846,109.25,-6,5400,11.811,36.006,5
26.8,1337,43.127,1.461,23.3,83,82.844,109.375,-4.35,5400,11.811,36.006,5
26.9,1329,43.127,1.461,23.3,83,82.844,109.25,-4.65,5400,11.811,36.006,5
27,1327,43.127,1.461,23.3,83,82.842,109.375,-4.2,5400,11.811,36.006,5
27.1,1318.25,43.127,0.699,23.3,83,82.836,109.25,-4.2,5400,11.811,36.006,5
27.2,1313.75,43.127,0.699,23.3,83,82.841,109.25,-4.2,5400,11.811,36.006,5
27.3,1306.5,43.127,0.699,23.3,83,82.844,109.375,-4.2,5400,11.811,36.006,5
27.4,1308.75,42.142,0.699,23.3,83,82.834,109.25,-4.5,5400,11.811,36.006,5
27.5,1308.75,33.277,0.699,23.3,83,82.834,109.25,-4.2,5400,9.842,36.006,5
27.6,1293.75,25.397,0.699,23.3,83,82.845,109.375,-4.2,5400,7.874,36.006,5
27.7,1281.75,19.98,0.699,23.3,82,82.842,109.25,-4.5,5400,3.937,36.006,5
27.8,1250.25,16.532,0.699,23.3,82,82.844,109.375,-3,5400,0.394,36.006,5
27.9,1227.5,8.652,0.699,23.3,82,82.819,109.875,3.9,5400,0,36.006,5
28,1232,0.772,0.699,23.3,82,82.844,110,6.45,5400,0,36.006,5
28.1,1233.5,-6.615,0.604,23.3,82,82.835,110,6.15,5400,0,36.006,5
28.2,1223.5,-7.6,0.604,23.3,82,82.835,110.125,6.3,5400,0,36.006,5
28.3,1209.25,-8.585,0.604,23.3,82,82.841,110.125,6,5400,0,36.006,5
28.4,1230.75,-10.063,0.604,23.3,82,82.825,110.125,7.65,5400,0,35.386,5
28.5,1216.5,-11.54,0.604,23.3,82,82.827,110.375,9.6,5400,0,35.386,5
28.6,1230.75,-14.003,0.604,23.3,82,82.836,110.25,9.75,5400,0,35.386,5
28.7,1221.25,-28.285,0.604,23.3,82,82.844,110.5,10.8,5400,0,35.386,5
28.8,1209.75,-47,0.604,23.3,82,82.835,110.875,16.2,5400,0,35.386,5
28.9,1215.75,-47,0.604,23.3,82,82.832,111.375,23.55,5400,0,35.386,5
29,1211.75,-47,0.604,23.3,82,82.819,111.375,22.95,5400,0,35.386,5
29.1,1202.25,-47,0.604,23.3,82,82.831,111.125,18.9,5400,0,35.386,5
29.2,1196,-47,0.604,23.3,82,82.836,111.125,19.2,5400,0,35.386,5
29.3,1193,-47,0.604,23.3,82,82.836,111.125,19.35,5400,0,34.765,5
29.4,1205.75,-36.165,0.604,23.3,82,82.842,111.125,18.3,5400,0,34.765,5
29.5,1209.5,-28.285,0.604,23.3,82,82.821,110.875,15,5400,0.394,34.765,5
29.6,1195.75,-3.66,0.604,23.3,82,82.826,110.375,8.25,5400,1.181,34.765,5
29.7,1195.25,20.473,0.105,23.3,82,82.827,109.5,-4.35,5400,3.15,34.765,5
29.8,1200.25,20.965,0.105,23.3,82,82.804,107.75,-29.55,5400,5.118,34.765,5
29.9,1203.5,21.458,0.105,23.3,82,82.811,106.625,-47.25,5400,6.299,34.765,5
30,1217.5,21.95,0.105,23.3,82,82.832,105.875,-56.85,5400,6.693,34.765,5
30.1,1248,20.472,0.105,23.3,82,82.805,105.5,-62.1,5400,7.48,34.765,5
30.2,1258.5,24.905,0.105,23.3,82,82.828,105.25,-63.75,5400,8.268,34.765,5
30.3,1258.5,31.307,0.105,23.3,82,82.805,105,-67.2,5400,9.449,34.765,5
30.4,1254.25,35.74,0.105,23.3,82,82.804,105,-64.5,5400,10.236,34.765,5
30.5,1284.75,40.172,0.105,23.3,82,82.802,105.75,-53.7,5400,11.024,34.765,5
30.6,1308,46.082,0.105,23.3,82,82.776,106.375,-43.2,5400,11.811,34.765,5
30.7,1273.75,49.038,0.105,23.3,82,82.796,107.125,-32.7,5400,12.205,34.765,5
30.8,1261.75,50.022,0.272,23.3,82,82.796,107,-33.6,5400,12.598,34.765,5
30.9,1258,50.515,0.272,23.3,82,82.79,107.125,-30.3,5400,12.598,34.765,5
31,1260.75,50.515,0.272,23.3,82,82.802,107.875,-19.8,5400,12.598,34.765,5
31.1,1243,50.515,0.272,23.3,82,82.805,108.625,-9.15,5400,12.598,34.765,5
31.2,1223.75,47.067,0.272,23.3,82,82.771,108.875,-5.1,5400,12.205,34.765,5
31.3,1228.25,47.067,0.272,23.3,82,82.787,108.875,-4.95,5400,12.205,34.765,5
31.4,1236.5,47.067,0.272,23.3,82,82.788,109,-5.25,5400,12.205,34.765,5
31.5,1240.5,47.067,0.272,23.3,82,82.78,109,-4.95,5400,12.205,34.765,5
31.6,1235.5,48.052,0.272,23.3,82,82.781,109,-4.8,5400,12.205,34.765,5
31.7,1229.5,50.022,0.917,23.3,82,82.775,109,-4.8,5400,12.205,34.765,5
31.8,1220.25,50.022,0.917,23.3,82,82.796,109,-4.8,5400,12.205,34.765,5
31.9,1212.75,50.022,0.917,23.3,82,82.805,109,-4.65,5400,12.205,34.765,5
32,1194,50.022,0.917,23.3,82,82.774,109,-4.65,5400,12.205,34.765,5
32.1,1196.75,51.992,0.917,23.3,82,82.795,109,-4.65,5400,12.205,34.765,5
32.2,1202.25,51.992,0.917,23.3,82,82.805,109,-4.8,5400,12.205,34.765,5
32.3,1201.25,51.992,0.917,23.3,82,82.789,109,-4.8,5400,12.205,34.765,5
32.4,1199,51.992,0.917,23.3,82,82.805,109,-4.65,5400,12.205,34.765,5
32.5,1201.75,51.992,0.917,23.3,82,82.799,109,-4.5,5400,12.205,34.765,5
32.6,1202.75,51.992,0.917,23.3,82,82.795,109,-4.8,5400,12.205,34.765,5
32.7,1207,51.992,1.067,23.3,82,82.802,109,-4.65,5400,12.205,34.765,5
32.8,1223.25,51.992,1.067,23.3,82,82.802,109,-4.65,5400,12.205,34.765,5
32.9,1236.75,51.992,1.067,23.3,82,82.798,109,-4.65,5400,12.205,34.765,5
33,1250,51.992,1.067,23.3,82,82.806,109,-4.65,5400,12.205,34.765,5
33.1,1260.25,51.992,1.067,23.3,82,82.811,109,-4.8,5400,12.205,34.765,5
33.2,1262.25,51.992,1.067,23.3,82,82.811,109,-5.1,5400,12.205,34.765,5
33.3,1262.75,53.963,1.067,23.3,82,82.813,109,-4.8,5400,12.598,34.765,5
33.4,1254.75,63.32,1.067,23.3,82,82.841,109,-4.8,5400,13.78,34.765,5
33.5,1259.75,73.662,1.067,23.3,82,82.818,109,-4.8,5400,14.961,34.765,5
33.6,1278.75,79.572,1.067,23.3,82,82.839,109,-4.65,5400,15.748,34.765,5
33.7,1276.75,84.99,0.976,23.3,82,82.844,109,-4.95,5400,16.535,35.386,5
33.8,1227.5,89.915,0.976,23.3,82,82.841,109.25,-1.65,5400,16.929,35.386,5
33.9,1209.25,92.87,0.976,23.3,82,82.844,109.125,-2.85,5400,17.323,35.386,5
34,1213.25,93.362,0.976,23.3,82,82.844,109,-4.5,5400,17.323,35.386,5
34.1,1218.5,93.855,0.976,23.3,82,82.845,109,-4.65,5400,17.323,35.386,5
34.2,1226.25,93.855,0.976,23.3,82,82.841,109,-4.65,5400,17.323,35.386,5
34.3,1230.5,93.855,0.976,23.3,82,82.853,109,-4.5,5400,17.323,35.386,5
34.4,1248.75,93.855,0.976,23.3,82,82.845,109,-4.65,5400,17.323,35.386,5
34.5,1271.75,93.855,0.976,23.3,82,82.875,109,-4.65,5400,17.323,35.386,5
34.6,1293.25,93.855,0.976,23.3,82,82.862,109,-4.5,5400,17.323,35.386,5
34.7,1298.5,93.855,1.312,23.3,82,82.875,109,-4.5,5400,17.323,35.386,5
34.8,1301.5,93.855,1.312,23.3,82,82.866,109,-4.5,5400,17.323,35.386,5
34.9,1306,93.855,1.312,23.3,82,82.899,109,-4.8,5400,17.323,35.386,5
35,1310.25,93.362,1.312,23.3,82,82.879,109,-4.5,5400,17.323,36.006,5
35.1,1311.25,93.362,1.312,23.3,82,82.867,109,-4.65,5400,17.323,36.006,5
35.2,1308.75,93.362,1.312,23.3,82,82.876,109,-4.5,5400,17.323,36.006,5
35.3,1299.5,93.362,1.312,23.3,82,82.881,109,-4.5,5400,17.323,36.006,5
35.4,1303.25,92.87,1.312,23.3,82,82.89,109,-4.5,5400,17.323,36.006,5
35.5,1304,85.482,1.312,23.3,82,82.923,109,-4.65,5400,16.535,36.006,5
35.6,1298.75,81.542,1.312,23.3,82,82.898,109,-4.5,5400,16.142,36.006,5
35.7,1286.25,79.08,1.164,23.3,82,82.917,109,-4.65,5400,15.748,36.006,5
35.8,1270,75.632,1.164,23.3,82,82.906,109,-4.65,5400,15.354,36.006,5
35.9,1267.5,72.185,1.164,23.3,82,82.923,109,-4.5,5400,14.961,36.006,5
36,1250.75,69.722,1.164,23.3,82,82.923,109,-4.5,5400,14.567,36.006,5
36.1,1247.75,69.23,1.164,23.3,82,82.92,109,-4.65,5400,14.567,36.006,5
36.2,1256.75,69.23,1.164,23.3,82,82.92,109,-4.65,5400,14.567,36.627,5
36.3,1300.25,68.737,1.164,23.3,82,82.92,109,-4.5,5400,14.567,36.627,5
36.4,1341.25,68.245,1.164,23.3,82,82.921,109,-4.5,5400,14.567,36.627,5
36.5,1346.75,63.32,1.164,23.3,82,82.96,109,-4.8,5400,14.173,36.627,5
36.6,1336,58.887,0.967,23.3,82,82.928,109,-4.5,5400,13.386,36.627,5
36.7,1329.25,54.947,0.967,23.3,82,82.945,109,-4.5,5400,12.992,36.627,5
36.8,1329.25,47.56,0.967,23.3,82,82.953,109,-4.65,5400,12.205,36.627,5
36.9,1336,44.605,0.967,23.3,82,82.957,109,-4.5,5400,11.811,36.627,5
37,1349,43.62,0.967,23.3,82,82.959,109,-4.5,5400,11.811,36.627,5
37.1,1354.5,43.62,0.967,23.3,82,82.945,109,-4.5,5400,11.811,36.627,5
37.2,1361.75,43.62,0.967,23.3,82,82.984,109,-4.5,5400,11.811,36.627,5
37.3,1370.25,43.127,0.967,23.3,82,82.969,109,-4.5,5400,11.811,36.627,5
37.4,1370.5,43.127,0.967,23.3,82,82.99,109,-4.65,5400,11.811,36.627,5
37.5,1368.25,43.127,0.967,23.3,82,82.975,109,-4.65,5400,11.811,36.627,5
37.6,1368,43.127,0.707,23.3,82,82.976,109,-4.5,5400,11.811,36.627,5
37.7,1366.25,43.127,0.707,23.3,82,82.999,109,-4.65,5400,11.811,36.627,5
37.8,1369.75,43.127,0.707,23.3,82,82.993,109,-4.5,5400,11.811,36.627,5
37.9,1366,43.127,0.707,23.3,82,82.99,109,-4.65,5400,11.811,36.627,5
38,1372,42.635,0.707,23.3,82,83,109,-4.5,5400,11.811,36.627,5
38.1,1368.75,48.545,0.707,23.3,82,82.998,109,-4.65,5400,12.598,36.627,5
38.2,1364.5,53.47,0.707,23.3,82,83.021,108.875,-4.5,5400,13.386,36.627,5
38.3,1373.25,53.47,0.707,23.3,82,83.011,109,-4.5,5400,13.386,36.627,5
38.4,1379.25,53.47,0.707,23.3,82,82.998,109,-4.65,5400,13.386,36.627,5
38.5,1371,53.47,0.707,23.3,82,83.008,109,-4.5,5400,13.386,36.627,5
38.6,1351.75,53.47,0.587,23.3,82,83.007,109,-4.95,5400,13.386,36.627,5
38.7,1342.25,53.47,0.587,23.3,82,83.032,109,-4.5,5400,13.386,36.627,5
38.8,1337.5,53.47,0.587,23.3,82,83.023,108.875,-4.95,5400,13.386,36.627,5
38.9,1332.25,53.47,0.587,23.3,82,83.038,109,-4.5,5400,13.386,36.627,5
39,1329.75,53.47,0.587,23.3,82,83.038,108.875,-4.65,5400,13.386,36.627,5
39.1,1334.75,53.47,0.587,23.3,82,83.038,109,-4.5,5400,13.386,36.627,5
39.2,1335.25,53.47,0.587,23.3,82,83.03,109,-4.65,5400,13.386,36.627,5
39.3,1335.25,53.47,0.587,23.3,82,83.045,108.875,-4.5,5400,13.386,36.627,5
39.4,1332.75,53.47,0.587,23.3,82,83.044,109,-4.5,5400,13.386,36.627,5
39.5,1334.75,53.47,0.587,23.3,82,83.06,109,-4.65,5400,13.386,36.627,5
39.6,1333.75,53.47,0.836,23.3,82,83.06,108.875,-4.5,5400,13.386,36.627,5
39.7,1328.5,53.47,0.836,23.3,82,83.068,108.875,-4.65,5400,13.386,36.627,5
39.8,1324.25,53.47,0.836,23.3,82,83.076,108.875,-4.5,5400,13.386,36.627,5
39.9,1321,53.47,0.836,23.3,82,83.067,108.875,-4.65,5400,13.386,36.627,5
40,1332.25,53.47,0.836,23.3,82,83.067,109,-4.5,5400,13.386,36.627,5
40.1,1333.25,53.47,0.836,23.3,82,83.076,108.875,-4.5,5400,13.386,36.627,5
40.2,1330,53.47,0.836,23.3,82,83.077,108.875,-4.5,5400,13.386,37.248,5
40.3,1322,53.47,0.836,23.3,82,83.077,108.875,-4.5,5400,13.386,37.248,5
40.4,1325.25,53.47,0.836,23.3,82,83.078,108.875,-4.8,5400,13.386,37.248,5
40.5,1321,53.47,0.787,23.3,82,83.077,109,-4.5,5400,13.386,37.248,5
40.6,1321.75,53.47,0.787,23.3,82,83.078,108.875,-4.5,5400,13.386,37.248,5
40.7,1322.75,53.47,0.787,23.3,82,83.079,108.875,-4.5,5400,13.386,37.248,5
40.8,1319.5,49.037,0.787,23.3,82,83.076,109,-4.5,5400,12.992,37.248,5
40.9,1321.75,46.082,0.787,23.3,82,83.079,108.875,-4.8,5400,12.598,37.248,5
41,1318.5,44.112,0.787,23.3,82,83.077,108.875,-4.5,5400,12.205,37.248,5
41.1,1317.75,43.62,0.787,23.3,82,83.099,108.875,-4.65,5400,12.205,37.248,5
41.2,1330.5,43.127,0.787,23.3,82,83.102,109,-4.5,5400,12.205,37.248,5
41.3,1346.75,43.127,0.787,23.3,82,83.106,108.875,-4.5,5400,12.205,37.248,5
41.4,1344.75,43.127,0.787,23.3,82,83.093,108.875,-4.5,5400,12.205,37.248,5
41.5,1339.25,42.635,0.787,23.3,82,83.084,108.875,-4.5,5400,12.205,37.248,5
41.6,1337.25,43.127,0.754,23.3,82,83.093,108.875,-4.65,5400,12.205,37.248,5
41.7,1338.25,42.142,0.754,23.3,82,83.106,109,-4.5,5400,12.205,37.248,5
41.8,1336.75,42.142,0.754,23.3,82,83.091,108.875,-4.8,5400,12.205,37.248,5
41.9,1336.75,42.142,0.754,23.3,82,83.108,108.875,-4.5,5400,12.205,37.248,5
42,1338,42.142,0.754,23.3,82,83.117,108.875,-4.65,5400,12.205,37.248,5
42.1,1338.75,42.142,0.754,23.3,82,83.117,108.875,-4.5,5400,12.205,37.248,5
42.2,1334.5,42.142,0.754,23.3,82,83.123,108.875,-4.5,5400,12.205,37.248,5
42.3,1331.75,42.142,0.754,23.3,82,83.115,108.875,-4.5,5400,12.205,37.248,5
42.4,1330.75,42.142,0.754,23.3,82,83.14,108.875,-4.5,5400,12.205,37.248,5
42.5,1328.5,42.142,0.681,23.3,82,83.133,108.875,-4.5,5400,12.205,37.248,5
42.6,1326.25,42.142,0.681,23.3,82,83.133,108.875,-4.5,5400,12.205,37.248,5
42.7,1326.25,42.142,0.681,23.3,83,83.124,108.875,-4.8,5400,12.205,37.248,5
42.8,1330.75,42.142,0.681,23.3,83,83.14,108.875,-4.5,5400,12.205,37.248,5
42.9,1330.5,42.142,0.681,23.3,83,83.123,108.875,-4.5,5400,11.811,37.248,5
43,1329.75,40.665,0.681,23.3,83,83.117,108.875,-4.5,5400,11.811,37.248,5
43.1,1326,39.187,0.681,23.3,83,83.138,108.875,-4.5,5400,11.417,37.248,5
43.2,1319.25,38.202,0.681,23.3,83,83.14,108.875,-4.5,5400,11.024,37.248,5
43.3,1315,35.74,0.681,23.3,83,83.154,109,-4.5,5400,10.63,37.248,5
43.4,1307.75,34.262,0.681,23.3,83,83.153,108.875,-4.65,5400,10.63,37.248,5
43.5,1302.75,34.262,0.68,23.3,83,83.155,108.875,-4.5,5400,10.236,37.248,5
43.6,1303.25,34.262,0.68,23.3,83,83.16,108.875,-4.5,5400,10.236,37.248,5
43.7,1306.75,33.77,0.68,23.3,83,83.173,108.875,-4.8,5400,10.236,37.248,5
43.8,1305.5,33.77,0.68,23.3,83,83.172,108.875,-4.5,5400,10.236,37.248,5
43.9,1300.5,33.77,0.68,23.3,83,83.155,108.875,-4.35,5400,10.236,37.248,5
44,1295.25,33.77,0.68,23.3,83,83.165,108.875,-4.65,5400,10.236,37.248,5
44.1,1291.25,33.77,0.68,23.3,83,83.195,108.875,-4.5,5400,10.236,37.248,5
44.2,1289,33.77,0.68,23.3,83,83.17,108.875,-4.5,5400,10.236,37.248,5
44.3,1289.75,33.77,0.68,23.3,83,83.195,108.875,-4.65,5400,10.236,37.248,5
44.4,1293.5,33.77,0.68,23.3,83,83.195,108.875,-4.5,5400,10.236,37.248,5
44.5,1298,33.77,0.68,23.3,83,83.178,108.875,-4.5,5400,10.236,37.248,5
44.6,1302.25,33.77,0.602,23.3,83,83.187,108.875,-4.5,5400,10.236,37.248,5
44.7,1298,33.77,0.602,23.3,83,83.226,108.875,-4.35,5400,10.236,37.248,5
44.8,1290.25,33.77,0.602,23.4,83,83.202,108.875,-4.5,5400,10.236,37.248,5
44.9,1289.5,33.77,0.602,23.4,83,83.204,108.875,-4.5,5400,10.236,37.248,5
45,1290,33.77,0.602,23.4,83,83.216,108.875,-4.5,5400,10.236,37.248,5
45.1,1290,33.77,0.602,23.4,83,83.196,108.875,-4.5,5400,10.236,37.248,5
45.2,1290.75,33.77,0.602,23.4,83,83.226,108.875,-4.35,5400,10.236,37.248,5
45.3,1295,33.77,0.602,23.4,83,83.226,108.875,-4.5,5400,10.236,37.248,5
45.4,1293,33.77,0.602,23.4,83,83.23,108.875,-4.35,5400,10.236,37.248,5
45.5,1290.25,33.77,0.604,23.4,83,83.233,108.875,-4.5,5400,10.236,37.248,5
45.6,1287.5,33.77,0.604,23.4,83,83.254,108.875,-4.65,5400,10.236,37.248,5
45.7,1289.25,33.77,0.604,23.4,83,83.233,108.875,-4.35,5400,10.236,37.248,5
45.8,1290,33.77,0.604,23.4,83,83.228,108.875,-4.5,5400,10.236,37.248,5
45.9,1292.5,33.77,0.604,23.4,83,83.242,108.875,-4.5,5400,10.236,37.248,5
46,1289.25,35.74,0.604,23.4,83,83.234,108.875,-4.35,5400,10.63,37.248,5
46.1,1288,38.695,0.604,23.4,83,83.232,108.875,-4.35,5400,11.417,37.248,5
46.2,1290,39.187,0.604,23.4,83,83.232,108.875,-4.35,5400,11.417,37.248,5
46.3,1294.75,40.173,0.604,23.4,83,83.248,108.875,-4.5,5400,11.417,37.248,5
46.4,1302,41.65,0.604,23.4,83,83.242,108.875,-4.35,5400,11.811,37.248,5
46.5,1308.25,42.142,0.622,23.4,83,83.257,108.875,-4.35,5400,11.811,37.248,5
46.6,1309.25,43.62,0.622,23.4,83,83.264,108.875,-4.65,5400,12.205,37.248,5
46.7,1309.5,46.575,0.622,23.4,83,83.268,108.875,-4.5,5400,12.598,37.248,5
46.8,1309,49.038,0.622,23.4,83,83.288,108.875,-4.35,5400,12.598,37.248,5
46.9,1304,52.978,0.622,23.4,83,83.269,108.875,-4.5,5400,12.992,37.248,5
47,1300.75,53.47,0.622,23.4,83,83.277,108.875,-4.35,5400,13.386,37.248,5
47.1,1288.25,54.455,0.622,23.4,83,83.279,108.875,-4.5,5400,13.386,37.248,5
47.2,1284.75,56.425,0.622,23.4,83,83.277,108.875,-4.5,5400,13.78,37.248,5
47.3,1285,57.903,0.622,23.4,83,83.273,108.875,-4.2,5400,13.78,37.248,5
47.4,1281.25,58.888,0.838,23.4,83,83.282,108.875,-4.35,5400,13.78,37.248,5
47.5,1280.75,62.827,0.838,23.4,83,83.295,108.875,-4.5,5400,14.173,37.248,5
47.6,1283.25,65.29,0.838,23.4,83,83.308,108.875,-4.2,5400,14.567,37.248,5
47.7,1290,68.245,0.838,23.4,83,83.311,108.875,-4.2,5400,14.961,37.248,5
47.8,1290,75.633,0.838,23.4,83,83.304,108.875,-4.5,5400,15.748,37.248,5
47.9,1290.5,79.573,0.838,23.4,83,83.303,108.875,-4.35,5400,16.142,37.248,5
48,1292.5,84.005,0.838,23.4,83,83.29,108.875,-4.2,5400,16.929,37.248,5
48.1,1294.5,91.392,0.838,23.4,83,83.295,108.75,-4.65,5400,17.716,37.869,5
48.2,1299.75,98.287,0.838,23.4,83,83.302,108.875,-4.2,5400,18.504,37.869,5
48.3,1327.5,98.78,0.838,23.4,83,83.298,108.875,-4.5,5400,18.504,37.869,5
48.4,1357.75,97.302,0.838,23.4,83,83.311,108.875,-4.5,5400,18.504,37.869,5
48.5,1341,96.317,1.143,23.4,83,83.318,108.875,-4.05,5400,18.504,37.869,5
48.6,1328.5,96.317,1.143,23.4,83,83.313,108.875,-4.65,5400,18.504,37.869,5
48.7,1327.75,97.302,1.143,23.4,83,83.313,108.75,-4.5,5400,18.504,37.869,5
48.8,1331.25,99.273,1.143,23.4,83,83.319,108.875,-4.5,5400,18.898,37.869,5
48.9,1344.5,104.69,1.143,23.4,83,83.333,108.875,-4.35,5400,19.685,37.869,5
